#Date/Time of Update: 2019-10-24 7:03:44 AM,#Game ID,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name,#Fg2PtAtt,#Fg2PtAttPerGame,#Fg2PtMade,#Fg2PtMadePerGame,#Fg2PtPct,#Fg3PtAtt,#Fg3PtAttPerGame,#Fg3PtMade,#Fg3PtMadePerGame,#Fg3PtPct,#FgAtt,#FgAttPerGame,#FgMade,#FgMadePerGame,#FgPct,#FtAtt,#FtAttPerGame,#FtMade,#FtMadePerGame,#FtPct,#OffReb,#OffRebPerGame,#DefReb,#DefRebPerGame,#Reb,#RebPerGame,#Ast,#AstPerGame,#Pts,#PtsPerGame,#Tov,#TovPerGame,#Stl,#StlPerGame,#Blk,#BlkPerGame,#BlkAgainst,#BlkAgainstPerGame,#GamesStarted,#FoulPers,#FoulPersPerGame,#PlusMinus,#PlusMinusPerGame,#MinSeconds,#MinSecondsPerGame,#Fouls,#FoulsPerGame,#FoulsDrawn,#FoulsDrawnPerGame,#FoulPersDrawn,#FoulPersDrawnPerGame,#FoulTech,#FoulTechPerGame,#FoulTechDrawn,#FoulTechDrawnPerGame,#FoulFlag1,#FoulFlag1PerGame,#FoulFlag1Drawn,#FoulFlag1DrawnPerGame,#FoulFlag2,#FoulFlag2PerGame,#FoulFlag2Drawn,#FoulFlag2DrawnPerGame,#Ejections
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,17234,Okpala,KZ,41,SF,"6'8""",215,1999-04-28,20,"Orange County, CA",USA,Y,92,MIA,Miami,Heat,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0,0.0,-8,-8.0,70,70.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,9100,Olynyk,Kelly,9,PF,"7'0""",245,1991-04-19,28,Toronto,Canada,N,92,MIA,Miami,Heat,2,2.0,0,0.0,0.0,1,1.0,1,1.0,100.0,3,3.0,1,1.0,33.3,4,4.0,4,4.0,100.0,1,1.0,7,7.0,8,8.0,0,0.0,7,7.0,2,2.0,1,1.0,2,2.0,0,0.0,1,4,4.0,107,107.0,2859,2859.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,15300,Robinson,Duncan,55,SG,"6'8""",210,1994-04-22,25,"York, MA",USA,N,92,MIA,Miami,Heat,0,0.0,0,0.0,0.0,5,5.0,1,1.0,20.0,5,5.0,1,1.0,20.0,0,0.0,0,0.0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0,0,2,2.0,-306,-306.0,601,601.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,17279,Silva,Chris,30,PF,"6'8""",230,1996-09-19,23,,,Y,92,MIA,Miami,Heat,3,3.0,3,3.0,100.0,0,0.0,0,0.0,0.0,3,3.0,3,3.0,100.0,2,2.0,2,2.0,100.0,3,3.0,3,3.0,6,6.0,0,0.0,8,8.0,2,2.0,0,0.0,3,3.0,0,0.0,0,4,4.0,-92,-92.0,651,651.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,9384,Waiters,Dion,11,SG,"6'4""",215,1991-12-10,27,"Philadelphia, PA",USA,N,92,MIA,Miami,Heat,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53048,2019-10-23,7:30PM,107,MEM,Memphis,Grizzlies,92,MIA,Miami,Heat,American Airlines Arena,9313,Winslow,Justise,20,SF,"6'7""",225,1996-03-26,23,"Houston, TX",USA,N,92,MIA,Miami,Heat,19,19.0,9,9.0,47.4,2,2.0,1,1.0,50.0,21,21.0,10,10.0,47.6,9,9.0,6,6.0,66.7,2,2.0,5,5.0,7,7.0,7,7.0,27,27.0,3,3.0,1,1.0,1,1.0,0,0.0,1,2,2.0,120,120.0,1497,1497.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9523,Beal,Bradley,3,SG,"6'5""",207,1993-06-28,26,"St. Louis, MO",USA,N,94,WAS,Washington,Wizards,14,14.0,6,6.0,42.9,11,11.0,1,1.0,9.1,25,25.0,7,7.0,28.0,6,6.0,4,4.0,66.7,0,0.0,6,6.0,6,6.0,9,9.0,19,19.0,2,2.0,3,3.0,0,0.0,0,0.0,1,4,4.0,328,328.0,1524,1524.0,5,5.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,10109,Bertans,Davis,42,PF,"6'10""",210,1992-11-12,26,Valmiera,Latvia,N,94,WAS,Washington,Wizards,2,2.0,0,0.0,0.0,6,6.0,2,2.0,33.3,8,8.0,2,2.0,25.0,1,1.0,1,1.0,100.0,0,0.0,4,4.0,4,4.0,0,0.0,7,7.0,1,1.0,1,1.0,0,0.0,0,0.0,0,5,5.0,-45,-45.0,1086,1086.0,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,15354,Bonga,Isaac,17,SF,"6'8""",180,1999-11-08,19,Neuwied,Germany,N,94,WAS,Washington,Wizards,3,3.0,3,3.0,100.0,2,2.0,1,1.0,50.0,5,5.0,4,4.0,80.0,1,1.0,0,0.0,0.0,1,1.0,2,2.0,3,3.0,2,2.0,9,9.0,1,1.0,1,1.0,1,1.0,0,0.0,1,4,4.0,-18,-18.0,13714,13714.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,15212,Brown Jr.,Troy,6,SF,"6'7""",215,1999-07-27,20,"Las Vegas, NV",USA,N,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,13856,Bryant,Thomas,31,C,"6'10""",248,1997-07-31,22,"Rochester, NY",USA,N,94,WAS,Washington,Wizards,7,7.0,4,4.0,57.1,2,2.0,0,0.0,0.0,9,9.0,4,4.0,44.4,6,6.0,6,6.0,100.0,4,4.0,7,7.0,11,11.0,3,3.0,14,14.0,3,3.0,0,0.0,0,0.0,0,0.0,1,0,0.0,-348,-348.0,7224,7224.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,15480,Chiozza,Chris,,PG,"6'0""",175,1995-11-21,23,"Memphis, TN",USA,N,94,WAS,Washington,Wizards,2,2.0,0,0.0,0.0,3,3.0,2,2.0,66.7,5,5.0,2,2.0,40.0,0,0.0,0,0.0,0.0,0,0.0,3,3.0,3,3.0,3,3.0,6,6.0,2,2.0,1,1.0,1,1.0,1,1.0,0,4,4.0,20,20.0,1106,1106.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,17195,Hachimura,Rui,8,SF,"6'9""",230,1998-02-08,21,Toyama,Japan,Y,94,WAS,Washington,Wizards,12,12.0,7,7.0,58.3,3,3.0,0,0.0,0.0,15,15.0,7,7.0,46.7,0,0.0,0,0.0,0.0,4,4.0,6,6.0,10,10.0,0,0.0,14,14.0,0,0.0,0,0.0,0,0.0,3,3.0,1,2,2.0,-47,-47.0,14915,14915.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9249,Mahinmi,Ian,28,C,"6'11""",262,1986-11-05,32,Rouen,France,N,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,17315,Mathews,Garrison,24,SG,"6'7""",204,1996-10-24,23,,,Y,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,6,6.0,37,37.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9170,McRae,Jordan,12,PG,,,1991-03-28,28,"Savannah, GA",USA,N,94,WAS,Washington,Wizards,6,6.0,3,3.0,50.0,3,3.0,1,1.0,33.3,9,9.0,4,4.0,44.4,2,2.0,2,2.0,100.0,0,0.0,5,5.0,5,5.0,3,3.0,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1,1.0,-16,-16.0,1054,1054.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9247,Miles,CJ,0,SF,"6'6""",225,1987-03-18,32,"Dallas, TX",USA,N,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,17323,Robinson,Justin,5,PG,"6'2""",195,1997-10-12,22,,,Y,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,6,6.0,37,37.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,17282,Schofield,Admiral,1,SF,"6'5""",241,1997-03-30,22,London,England,Y,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,3,3.0,0,0.0,0.0,3,3.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,1.0,-320,-320.0,396,396.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9425,Smith,Ish,14,PG,"6'0""",175,1988-07-05,31,"Charlotte, NC",USA,N,94,WAS,Washington,Wizards,5,5.0,2,2.0,40.0,4,4.0,1,1.0,25.0,9,9.0,3,3.0,33.3,0,0.0,0,0.0,0.0,1,1.0,2,2.0,3,3.0,4,4.0,7,7.0,2,2.0,0,0.0,1,1.0,0,0.0,1,4,4.0,-31,-31.0,5122,5122.0,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9101,Thomas,Isaiah,3,PG,"5'9""",185,1989-02-07,30,"Tacoma, WA",USA,N,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,15222,Wagner,Moritz,15,PF,"6'11""",245,1997-04-25,22,Berlin,Germany,N,94,WAS,Washington,Wizards,1,1.0,1,1.0,100.0,4,4.0,3,3.0,75.0,5,5.0,4,4.0,80.0,2,2.0,2,2.0,100.0,1,1.0,1,1.0,2,2.0,0,0.0,13,13.0,5,5.0,0,0.0,0,0.0,0,0.0,0,6,6.0,328,328.0,1181,1181.0,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53046,2019-10-23,8:30PM,94,WAS,Washington,Wizards,108,DAL,Dallas,Mavericks,American Airlines Center,9522,Wall,John,2,PG,"6'4""",210,1990-09-06,29,"Raleigh, NC",USA,N,94,WAS,Washington,Wizards,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,9283,Clarkson,Jordan,6,SG,"6'5""",194,1992-06-07,27,"Tampa, FL",USA,N,86,CLE,Cleveland,Cavaliers,7,7.0,2,2.0,28.6,5,5.0,0,0.0,0.0,12,12.0,2,2.0,16.7,3,3.0,3,3.0,100.0,1,1.0,1,1.0,2,2.0,0,0.0,7,7.0,1,1.0,2,2.0,0,0.0,0,0.0,0,0,0.0,94,94.0,1659,1659.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,17253,Cook,Tyler,34,PF,"6'9""",245,1997-09-23,22,"St. Louis, MO",USA,Y,86,CLE,Cleveland,Cavaliers,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,9166,Dellavedova,Matthew,8,PG,"6'4""",198,1990-09-08,29,Maryborough,Australia,N,86,CLE,Cleveland,Cavaliers,2,2.0,2,2.0,100.0,4,4.0,0,0.0,0.0,6,6.0,2,2.0,33.3,2,2.0,1,1.0,50.0,0,0.0,1,1.0,1,1.0,3,3.0,5,5.0,0,0.0,1,1.0,0,0.0,0,0.0,0,2,2.0,396,396.0,1527,1527.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,17191,Garland,Darius,10,PG,"6'2""",175,2000-01-26,19,"Gary, IN",USA,Y,86,CLE,Cleveland,Cavaliers,5,5.0,1,1.0,20.0,4,4.0,2,2.0,50.0,9,9.0,3,3.0,33.3,0,0.0,0,0.0,0.0,1,1.0,1,1.0,2,2.0,5,5.0,8,8.0,3,3.0,1,1.0,0,0.0,0,0.0,1,0,0.0,-436,-436.0,5978,5978.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,9324,Henson,John,31,PF,"6'11""",229,1990-12-28,28,"Greensboro, NC",USA,N,86,CLE,Cleveland,Cavaliers,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
,53050,2019-10-23,7:00PM,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,Amway Center,9436,Knight,Brandon,11,SG,"6'3""",195,1991-12-02,27,"Miami, FL",USA,N,86,CLE,Cleveland,Cavaliers,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
